订单顺序编号,订单号,用户名,商品编号,订单金额,付款金额,渠道编号,平台类型,下单时间,付款时间,是否退款,优惠金额,支付耗时_秒,下单日期,下单小时,星期几
37985,sys-2025-328617462,user-231654,PR000308,286.88,55.49,渠道13,APP,2025-06-11 15:50:47,2025-06-11 15:51:18,否,231.39,31.0,2025-06-11,15,Wednesday
38002,sys-2025-283581043,user-104934,PR000037,963.87,872.94,渠道13,APP,2025-06-11 17:04:29,2025-06-11 17:04:40,否,90.92999999999995,11.0,2025-06-11,17,Wednesday
38009,sys-2025-257001665,user-121416,PR000474,224.83,153.19,渠道13,微信公众号,2025-06-11 17:35:44,2025-06-11 17:36:01,否,71.64000000000001,17.0,2025-06-11,17,Wednesday
38011,sys-2025-309447397,user-272125,PR000963,1149.32,1136.21,渠道13,微信公众号,2025-06-11 17:39:11,2025-06-11 17:40:15,否,13.1099999999999,64.0,2025-06-11,17,Wednesday
38019,sys-2025-244314966,user-154925,PR000253,97.53,71.36,渠道13,APP,2025-06-11 17:59:07,2025-06-11 18:00:01,否,26.17,54.0,2025-06-11,17,Wednesday
38044,sys-2025-337069734,user-133478,PR000822,2375.64,2272.56,渠道13,微信公众号,2025-06-11 19:12:36,2025-06-11 19:13:21,否,103.07999999999993,45.0,2025-06-11,19,Wednesday
38045,sys-2025-311621019,user-109078,PR000379,828.37,823.3,渠道13,微信公众号,2025-06-11 19:15:34,2025-06-11 19:16:18,否,5.07000000000005,44.0,2025-06-11,19,Wednesday
38047,sys-2025-291092206,user-232256,PR000677,1567.2,1505.7,渠道13,APP,2025-06-11 19:26:17,2025-06-11 19:26:31,否,61.5,14.0,2025-06-11,19,Wednesday
38055,sys-2025-352725537,user-111460,PR000238,1519.51,1410.56,渠道13,微信公众号,2025-06-11 19:35:03,2025-06-11 19:35:50,是,108.95000000000005,47.0,2025-06-11,19,Wednesday
38056,sys-2025-306664510,user-132666,PR000373,2102.7,2042.62,渠道13,APP,2025-06-11 19:43:41,2025-06-11 19:44:01,否,60.07999999999993,20.0,2025-06-11,19,Wednesday
38061,sys-2025-365707788,user-126008,PR000862,347.29,347.29,渠道13,APP,2025-06-11 19:54:43,2025-06-11 19:54:57,否,0.0,14.0,2025-06-11,19,Wednesday
38074,sys-2025-305729929,user-199243,PR000682,815.12,815.12,渠道13,微信公众号,2025-06-11 20:28:31,2025-06-11 20:29:36,否,0.0,65.0,2025-06-11,20,Wednesday
38082,sys-2025-325644369,user-117163,PR000466,1432.12,1419.88,渠道13,APP,2025-06-11 21:05:21,2025-06-11 21:05:40,否,12.239999999999782,19.0,2025-06-11,21,Wednesday
38085,sys-2025-341127029,user-137265,PR000303,2003.9,1954.14,渠道13,微信公众号,2025-06-11 21:17:30,2025-06-11 21:17:48,否,49.75999999999999,18.0,2025-06-11,21,Wednesday
38089,sys-2025-180340058,user-160345,PR000709,1750.92,1714.63,渠道13,微信公众号,2025-06-11 21:28:59,2025-06-11 21:29:39,否,36.289999999999964,40.0,2025-06-11,21,Wednesday
38090,sys-2025-308830919,user-151240,PR000281,1537.58,1537.58,渠道13,微信公众号,2025-06-11 21:29:02,2025-06-11 21:36:24,否,0.0,442.0,2025-06-11,21,Wednesday
38094,sys-2025-217489129,user-225547,PR000920,456.17,456.17,渠道13,web网站,2025-06-11 21:37:19,2025-06-11 21:37:44,否,0.0,25.0,2025-06-11,21,Wednesday
38095,sys-2025-323963091,user-257219,PR000895,1149.91,1083.25,渠道13,APP,2025-06-11 21:37:25,2025-06-11 21:37:39,是,66.66000000000008,14.0,2025-06-11,21,Wednesday
38096,sys-2025-283941016,user-103884,PR000823,1219.0,1179.68,渠道13,微信公众号,2025-06-11 21:38:55,2025-06-11 21:39:07,否,39.319999999999936,12.0,2025-06-11,21,Wednesday
38099,sys-2025-282694339,user-263016,PR000129,506.35,506.35,渠道13,APP,2025-06-11 21:49:35,2025-06-11 21:49:45,否,0.0,10.0,2025-06-11,21,Wednesday
38115,sys-2025-300297738,user-210814,PR000031,957.82,851.13,渠道13,微信公众号,2025-06-11 22:38:18,2025-06-11 22:38:40,否,106.69000000000005,22.0,2025-06-11,22,Wednesday
38119,sys-2025-293141642,user-144658,PR000905,866.31,860.5,渠道13,微信公众号,2025-06-11 23:05:30,2025-06-11 23:05:42,是,5.809999999999945,12.0,2025-06-11,23,Wednesday
38124,sys-2025-332659668,user-102365,PR000395,739.96,722.16,渠道13,微信公众号,2025-06-11 23:36:37,2025-06-11 23:37:10,是,17.800000000000068,33.0,2025-06-11,23,Wednesday
38130,sys-2025-346636204,user-120351,PR000879,1515.86,1494.51,渠道13,APP,2025-06-12 00:33:43,2025-06-12 00:34:07,否,21.34999999999991,24.0,2025-06-12,0,Thursday
38144,sys-2025-342988793,user-164970,PR000519,677.23,677.23,渠道13,web网站,2025-06-12 09:05:04,2025-06-12 09:05:42,否,0.0,38.0,2025-06-12,9,Thursday
38145,sys-2025-346581407,user-104459,PR000659,651.84,651.84,渠道13,APP,2025-06-12 09:11:30,2025-06-12 09:13:38,否,0.0,128.0,2025-06-12,9,Thursday
38151,sys-2025-289645666,user-266280,PR000319,490.84,490.84,渠道13,web网站,2025-06-12 10:14:21,2025-06-12 10:16:58,否,0.0,157.0,2025-06-12,10,Thursday
38161,sys-2025-286628850,user-100671,PR000701,798.99,740.78,渠道13,微信公众号,2025-06-12 11:22:16,2025-06-12 11:22:31,否,58.210000000000036,15.0,2025-06-12,11,Thursday
38162,sys-2025-192084008,user-271460,PR000584,428.0,333.17,渠道13,APP,2025-06-12 11:24:24,2025-06-12 11:24:34,否,94.82999999999998,10.0,2025-06-12,11,Thursday
38170,sys-2025-284911216,user-204931,PR000731,1161.51,1101.62,渠道13,微信公众号,2025-06-12 12:09:45,2025-06-12 12:26:02,否,59.8900000000001,977.0,2025-06-12,12,Thursday
38181,sys-2025-265667711,user-233899,PR000441,650.69,585.62,渠道13,微信公众号,2025-06-12 12:45:46,2025-06-12 12:45:57,否,65.07000000000005,11.0,2025-06-12,12,Thursday
38183,sys-2025-229423426,user-141662,PR000257,288.66,277.74,渠道13,APP,2025-06-12 12:47:25,2025-06-12 12:47:36,是,10.920000000000016,11.0,2025-06-12,12,Thursday
38186,sys-2025-305955981,user-284872,PR000234,812.11,756.26,渠道13,淘宝,2025-06-12 12:55:30,2025-06-12 12:55:47,否,55.85000000000002,17.0,2025-06-12,12,Thursday
38200,sys-2025-326054123,user-218748,PR000401,476.75,448.32,渠道13,APP,2025-06-12 13:15:39,2025-06-12 13:15:58,否,28.430000000000007,19.0,2025-06-12,13,Thursday
38211,sys-2025-341699122,user-136637,PR000206,1040.32,1040.32,渠道13,APP,2025-06-12 13:27:09,2025-06-12 13:44:01,否,0.0,1012.0,2025-06-12,13,Thursday
38217,sys-2025-307324963,user-146139,PR000612,683.94,683.94,渠道13,微信公众号,2025-06-12 13:31:57,2025-06-12 13:32:36,否,0.0,39.0,2025-06-12,13,Thursday
38218,sys-2025-322352369,user-103379,PR000895,543.36,543.36,渠道13,微信公众号,2025-06-12 13:32:05,2025-06-12 13:32:21,否,0.0,16.0,2025-06-12,13,Thursday
38228,sys-2025-248319638,user-238887,PR000560,409.04,392.39,渠道13,APP,2025-06-12 13:49:11,2025-06-12 13:50:06,否,16.650000000000034,55.0,2025-06-12,13,Thursday
38253,sys-2025-293070436,user-196717,PR000755,178.25,161.07,渠道13,微信公众号,2025-06-12 14:40:59,2025-06-12 14:41:31,否,17.180000000000007,32.0,2025-06-12,14,Thursday
38255,sys-2025-265018634,user-108857,PR000879,535.75,492.79,渠道13,微信公众号,2025-06-12 14:41:36,2025-06-12 14:42:02,否,42.95999999999998,26.0,2025-06-12,14,Thursday
38272,sys-2025-333109411,user-138208,PR000022,222.5,133.5,渠道13,web网站,2025-06-12 15:24:58,2025-06-12 15:25:32,否,89.0,34.0,2025-06-12,15,Thursday
38281,sys-2025-343342154,user-277572,PR000302,647.02,516.89,渠道13,APP,2025-06-12 16:06:49,2025-06-12 16:07:59,是,130.13,70.0,2025-06-12,16,Thursday
38284,sys-2025-304145455,user-201033,PR000839,1515.19,1449.42,渠道13,web网站,2025-06-12 16:17:54,2025-06-12 16:19:19,否,65.76999999999998,85.0,2025-06-12,16,Thursday
38290,sys-2025-352652466,user-105762,PR000473,1629.61,1528.43,渠道13,微信公众号,2025-06-12 16:51:22,2025-06-12 16:51:39,否,101.17999999999984,17.0,2025-06-12,16,Thursday
38291,sys-2025-326840810,user-133842,PR000441,248.59,248.59,渠道13,APP,2025-06-12 16:55:21,2025-06-12 17:00:14,否,0.0,293.0,2025-06-12,16,Thursday
38295,sys-2025-397831804,user-113679,PR000366,1346.15,1278.54,渠道13,APP,2025-06-12 17:05:25,2025-06-12 17:05:40,否,67.61000000000013,15.0,2025-06-12,17,Thursday
38302,sys-2025-333174140,user-145334,PR000930,417.9,417.9,渠道13,APP,2025-06-12 18:18:43,2025-06-12 18:20:56,否,0.0,133.0,2025-06-12,18,Thursday
38308,sys-2025-299417933,user-128900,PR000472,1664.07,1625.89,渠道13,微信公众号,2025-06-12 18:54:40,2025-06-12 18:54:55,是,38.179999999999836,15.0,2025-06-12,18,Thursday
38310,sys-2025-306871391,user-294863,PR000205,482.21,482.21,渠道13,APP,2025-06-12 19:03:04,2025-06-12 19:03:22,否,0.0,18.0,2025-06-12,19,Thursday
38312,sys-2025-357584904,user-121630,PR000055,439.53,439.53,渠道13,微信公众号,2025-06-12 19:04:48,2025-06-12 19:04:59,否,0.0,11.0,2025-06-12,19,Thursday
38323,sys-2025-346197948,user-264529,PR000308,567.46,530.11,渠道13,APP,2025-06-12 19:31:41,2025-06-12 19:32:19,否,37.35000000000002,38.0,2025-06-12,19,Thursday
38324,sys-2025-354233593,user-295289,PR000452,1394.53,1336.0,渠道13,APP,2025-06-12 19:32:59,2025-06-12 19:34:18,否,58.52999999999997,79.0,2025-06-12,19,Thursday
38325,sys-2025-357735118,user-252515,PR000248,3451.19,3379.19,渠道13,APP,2025-06-12 19:34:48,2025-06-12 19:35:04,否,72.0,16.0,2025-06-12,19,Thursday
38328,sys-2025-309727980,user-270686,PR000613,1106.72,1071.02,渠道13,web网站,2025-06-12 19:50:16,2025-06-16 16:09:55,否,35.700000000000045,332379.0,2025-06-12,19,Thursday
38332,sys-2025-236124502,user-228735,PR000862,3356.49,3356.49,渠道13,web网站,2025-06-12 19:55:48,2025-06-12 20:00:05,否,0.0,257.0,2025-06-12,19,Thursday
38338,sys-2025-282888936,user-296804,PR000789,204.59,204.59,渠道13,微信公众号,2025-06-12 20:04:00,2025-06-12 20:04:34,否,0.0,34.0,2025-06-12,20,Thursday
38339,sys-2025-357319724,user-210104,PR000128,3586.68,3531.24,渠道13,微信公众号,2025-06-12 20:12:40,2025-06-12 20:12:55,否,55.440000000000055,15.0,2025-06-12,20,Thursday
38341,sys-2025-289635627,user-204240,PR000835,1412.24,1412.24,渠道13,web网站,2025-06-12 20:13:08,2025-06-12 20:14:55,是,0.0,107.0,2025-06-12,20,Thursday
38342,sys-2025-306952373,user-111013,PR000188,2215.47,2155.4,渠道13,微信公众号,2025-06-12 20:13:44,2025-06-12 20:14:25,否,60.06999999999971,41.0,2025-06-12,20,Thursday
38345,sys-2025-283142609,user-167219,PR000645,324.68,324.68,渠道13,APP,2025-06-12 20:27:34,2025-06-12 20:27:56,否,0.0,22.0,2025-06-12,20,Thursday
38348,sys-2025-387727935,user-173892,PR000122,573.55,573.55,渠道13,微信公众号,2025-06-12 20:43:14,2025-06-12 20:43:36,否,0.0,22.0,2025-06-12,20,Thursday
38360,sys-2025-341598174,user-229987,PR000396,843.68,566.75,渠道13,APP,2025-06-12 21:20:34,2025-06-12 21:23:14,否,276.92999999999995,160.0,2025-06-12,21,Thursday
38361,sys-2025-264539342,user-102449,PR000260,596.05,580.01,渠道13,APP,2025-06-12 21:23:32,2025-06-12 21:23:51,否,16.039999999999964,19.0,2025-06-12,21,Thursday
38364,sys-2025-268095921,user-173038,PR000099,2280.98,2206.7,渠道13,微信公众号,2025-06-12 21:37:56,2025-06-12 21:38:21,否,74.2800000000002,25.0,2025-06-12,21,Thursday
38388,sys-2025-297593434,user-197590,PR000909,861.21,837.75,渠道13,APP,2025-06-12 23:26:45,2025-06-12 23:27:03,否,23.460000000000036,18.0,2025-06-12,23,Thursday
38394,sys-2025-244274625,user-167324,PR000698,3006.13,3006.13,渠道13,微信公众号,2025-06-13 00:51:33,2025-06-13 00:54:07,否,0.0,154.0,2025-06-13,0,Friday
38409,sys-2025-342190237,user-199270,PR000390,398.11,398.11,渠道13,APP,2025-06-13 11:16:21,2025-06-13 11:17:20,否,0.0,59.0,2025-06-13,11,Friday
38412,sys-2025-396066136,user-145117,PR000284,356.05,287.62,渠道13,微信公众号,2025-06-13 11:27:07,2025-06-13 11:27:24,否,68.43,17.0,2025-06-13,11,Friday
38413,sys-2025-331424272,user-257355,PR000636,446.37,422.75,渠道13,微信公众号,2025-06-13 11:28:26,2025-06-13 11:29:21,否,23.620000000000005,55.0,2025-06-13,11,Friday
38414,sys-2025-296907748,user-297280,PR000284,352.69,322.78,渠道13,微信公众号,2025-06-13 11:30:40,2025-06-13 11:30:51,否,29.910000000000025,11.0,2025-06-13,11,Friday
38424,sys-2025-260612464,user-149904,PR000229,2584.61,2584.61,渠道13,APP,2025-06-13 12:06:54,2025-06-13 12:07:30,否,0.0,36.0,2025-06-13,12,Friday
38426,sys-2025-318959067,user-213006,PR000134,656.66,589.03,渠道13,APP,2025-06-13 12:09:18,2025-06-13 12:09:34,否,67.63,16.0,2025-06-13,12,Friday
38428,sys-2025-274800957,user-217791,PR000464,176.98,176.98,渠道13,微信公众号,2025-06-13 12:20:14,2025-06-13 12:20:33,否,0.0,19.0,2025-06-13,12,Friday
38429,sys-2025-298548925,user-189979,PR000513,635.2,506.75,渠道13,微信公众号,2025-06-13 12:21:30,2025-06-13 12:21:47,否,128.45000000000005,17.0,2025-06-13,12,Friday
38435,sys-2025-280026816,user-253434,PR000058,1011.51,926.48,渠道13,APP,2025-06-13 12:27:37,2025-06-13 12:48:45,否,85.02999999999997,1268.0,2025-06-13,12,Friday
38453,sys-2025-350037938,user-274074,PR000790,173.87,129.39,渠道13,APP,2025-06-13 12:56:12,2025-06-13 12:56:37,否,44.48000000000002,25.0,2025-06-13,12,Friday
38475,sys-2025-375907254,user-180625,PR000471,333.51,277.74,渠道13,APP,2025-06-13 13:35:58,2025-06-13 13:36:23,否,55.76999999999998,25.0,2025-06-13,13,Friday
38485,sys-2025-286848836,user-175598,PR000324,498.08,474.94,渠道13,微信公众号,2025-06-13 13:52:52,2025-06-13 13:53:12,否,23.139999999999986,20.0,2025-06-13,13,Friday
38491,sys-2025-280272888,user-189371,PR000567,939.53,939.53,渠道13,web网站,2025-06-13 14:05:56,2025-06-13 14:09:25,是,0.0,209.0,2025-06-13,14,Friday
38503,sys-2025-240835922,user-287970,PR000960,493.84,470.87,渠道13,APP,2025-06-13 14:27:35,2025-06-13 14:27:49,否,22.96999999999997,14.0,2025-06-13,14,Friday
38520,sys-2025-287875757,user-127701,PR000578,203.92,119.95,渠道13,微信公众号,2025-06-13 15:09:44,2025-06-13 15:09:54,否,83.96999999999998,10.0,2025-06-13,15,Friday
38521,sys-2025-356776411,user-160337,PR000618,1236.74,1143.52,渠道13,APP,2025-06-13 15:13:27,2025-06-13 15:17:14,否,93.22000000000003,227.0,2025-06-13,15,Friday
38544,sys-2025-344646123,user-138850,PR000781,652.05,421.32,渠道13,APP,2025-06-13 16:41:51,2025-06-13 16:43:13,否,230.72999999999996,82.0,2025-06-13,16,Friday
38546,sys-2025-322356232,user-187335,PR000653,215.01,183.27,渠道13,微信公众号,2025-06-13 16:46:47,2025-06-13 16:47:11,否,31.73999999999998,24.0,2025-06-13,16,Friday
38555,sys-2025-293031241,user-289964,PR000496,399.3,399.3,渠道13,微信公众号,2025-06-13 17:44:54,2025-06-13 17:45:16,否,0.0,22.0,2025-06-13,17,Friday
38558,sys-2025-336419665,user-111956,PR000667,1214.47,1214.47,渠道13,APP,2025-06-13 18:19:00,2025-06-13 18:19:49,否,0.0,49.0,2025-06-13,18,Friday
38559,sys-2025-255371082,user-220910,PR000712,289.43,289.43,渠道13,APP,2025-06-13 18:20:58,2025-06-13 18:22:04,否,0.0,66.0,2025-06-13,18,Friday
38568,sys-2025-320637824,user-293881,PR000437,2333.78,2320.76,渠道13,微信公众号,2025-06-13 18:43:21,2025-06-13 18:43:35,否,13.019999999999982,14.0,2025-06-13,18,Friday
38572,sys-2025-299934266,user-254416,PR000081,339.87,290.24,渠道13,APP,2025-06-13 19:02:09,2025-06-13 19:02:37,是,49.629999999999995,28.0,2025-06-13,19,Friday
38574,sys-2025-229034256,user-135615,PR000615,2352.97,2295.29,渠道13,APP,2025-06-13 19:05:54,2025-06-13 19:08:18,否,57.679999999999836,144.0,2025-06-13,19,Friday
38577,sys-2025-269124385,user-221875,PR000773,82.5,40.74,渠道13,微信公众号,2025-06-13 19:08:15,2025-06-13 19:08:26,否,41.76,11.0,2025-06-13,19,Friday
38587,sys-2025-266767954,user-114593,PR000837,1253.13,1227.81,渠道13,APP,2025-06-13 19:30:06,2025-06-13 19:30:59,否,25.320000000000164,53.0,2025-06-13,19,Friday
38591,sys-2025-337226761,user-280063,PR000596,655.27,655.27,渠道13,APP,2025-06-13 19:48:17,2025-06-13 19:48:43,否,0.0,26.0,2025-06-13,19,Friday
38596,sys-2025-267471803,user-153451,PR000120,616.25,405.72,渠道13,APP,2025-06-13 19:59:04,2025-06-13 20:00:52,否,210.52999999999997,108.0,2025-06-13,19,Friday
38610,sys-2025-393410863,user-151070,PR000865,1381.49,1274.07,渠道13,微信公众号,2025-06-13 20:38:24,2025-06-13 20:39:06,否,107.42000000000007,42.0,2025-06-13,20,Friday
38615,sys-2025-360581315,user-172525,PR000702,1791.72,1709.57,渠道13,web网站,2025-06-13 20:58:31,2025-06-13 20:59:20,否,82.15000000000009,49.0,2025-06-13,20,Friday
38618,sys-2025-310638852,user-120533,PR000316,645.08,537.57,渠道13,APP,2025-06-13 21:19:07,2025-06-13 21:19:24,否,107.50999999999999,17.0,2025-06-13,21,Friday
38622,sys-2025-297970589,user-134986,PR000032,3762.24,3732.96,渠道13,微信公众号,2025-06-13 21:32:09,2025-06-13 21:32:24,否,29.279999999999745,15.0,2025-06-13,21,Friday
38628,sys-2025-354691888,user-109630,PR000910,926.91,778.6,渠道13,APP,2025-06-13 21:51:17,2025-06-13 21:51:34,否,148.30999999999995,17.0,2025-06-13,21,Friday
38634,sys-2025-311112840,user-201120,PR000201,1833.76,1482.38,渠道13,微信公众号,2025-06-13 22:08:36,2025-06-13 22:09:58,否,351.3799999999999,82.0,2025-06-13,22,Friday
38640,sys-2025-221734462,user-154736,PR000425,969.89,920.84,渠道13,APP,2025-06-13 22:41:04,2025-06-13 22:41:22,否,49.049999999999955,18.0,2025-06-13,22,Friday
38655,sys-2025-376255438,user-186044,PR000644,133.47,67.87,渠道13,微信公众号,2025-06-13 23:57:18,2025-06-13 23:58:50,否,65.6,92.0,2025-06-13,23,Friday
38679,sys-2025-265636076,user-270927,PR000816,680.16,680.16,渠道13,微信公众号,2025-06-14 10:05:03,2025-06-14 10:05:22,是,0.0,19.0,2025-06-14,10,Saturday
38687,sys-2025-306390485,user-178104,PR000147,319.22,282.87,渠道13,APP,2025-06-14 10:57:26,2025-06-14 10:57:50,否,36.35000000000002,24.0,2025-06-14,10,Saturday
38696,sys-2025-329280666,user-162352,PR000580,175.42,146.76,渠道13,微信公众号,2025-06-14 11:42:08,2025-06-14 11:42:31,否,28.659999999999997,23.0,2025-06-14,11,Saturday
38708,sys-2025-272359312,user-150694,PR000567,859.09,792.05,渠道13,微信公众号,2025-06-14 12:24:25,2025-06-14 12:26:06,否,67.04000000000008,101.0,2025-06-14,12,Saturday
38712,sys-2025-360631211,user-142130,PR000635,340.13,306.76,渠道13,微信公众号,2025-06-14 12:29:54,2025-06-14 12:35:59,否,33.370000000000005,365.0,2025-06-14,12,Saturday
38717,sys-2025-407332580,user-280874,PR000633,462.3,398.78,渠道13,APP,2025-06-14 12:34:52,2025-06-14 12:35:13,是,63.52000000000004,21.0,2025-06-14,12,Saturday
38718,sys-2025-354092569,user-164946,PR000775,855.16,825.93,渠道13,APP,2025-06-14 12:35:31,2025-06-14 12:35:54,否,29.230000000000018,23.0,2025-06-14,12,Saturday
38722,sys-2025-297499434,user-161478,PR000863,197.92,136.54,渠道13,APP,2025-06-14 12:40:19,2025-06-14 12:40:32,否,61.379999999999995,13.0,2025-06-14,12,Saturday
38735,sys-2025-265861368,user-241203,PR000010,261.77,261.77,渠道13,微信公众号,2025-06-14 13:12:17,2025-06-14 13:12:32,否,0.0,15.0,2025-06-14,13,Saturday
38769,sys-2025-253117592,user-162775,PR000167,435.44,424.06,渠道13,微信公众号,2025-06-14 13:53:01,2025-06-14 13:53:32,否,11.379999999999995,31.0,2025-06-14,13,Saturday
38787,sys-2025-285518550,user-153201,PR000871,514.72,473.05,渠道13,微信公众号,2025-06-14 14:22:23,2025-06-14 14:22:52,否,41.670000000000016,29.0,2025-06-14,14,Saturday
38791,sys-2025-358224463,user-180550,PR000587,686.02,633.88,渠道13,APP,2025-06-14 14:29:07,2025-06-14 14:29:30,否,52.139999999999986,23.0,2025-06-14,14,Saturday
38821,sys-2025-280936962,user-250943,PR000139,701.9,661.76,渠道13,微信公众号,2025-06-14 15:53:04,2025-06-14 15:53:24,否,40.139999999999986,20.0,2025-06-14,15,Saturday
38840,sys-2025-235083264,user-212516,PR000210,184.2,158.21,渠道13,APP,2025-06-14 17:21:29,2025-06-14 17:21:39,否,25.98999999999998,10.0,2025-06-14,17,Saturday
38841,sys-2025-217602261,user-242481,PR000574,992.16,992.16,渠道13,微信公众号,2025-06-14 17:25:14,2025-06-14 17:25:43,否,0.0,29.0,2025-06-14,17,Saturday
38843,sys-2025-321860279,user-241854,PR000166,568.71,535.33,渠道13,微信公众号,2025-06-14 17:33:32,2025-06-14 17:33:45,否,33.379999999999995,13.0,2025-06-14,17,Saturday
38847,sys-2025-169894938,user-187970,PR000593,1242.55,1177.88,渠道13,APP,2025-06-14 17:42:46,2025-06-14 17:43:04,否,64.66999999999985,18.0,2025-06-14,17,Saturday
38852,sys-2025-236672700,user-201153,PR000306,1167.67,1097.72,渠道13,微信公众号,2025-06-14 18:15:18,2025-06-14 18:16:07,否,69.95000000000005,49.0,2025-06-14,18,Saturday
38863,sys-2025-375531136,user-174299,PR000517,2050.51,2050.51,渠道13,APP,2025-06-14 19:19:07,2025-06-14 19:19:22,否,0.0,15.0,2025-06-14,19,Saturday
38873,sys-2025-407554175,user-232842,PR000893,723.96,653.36,渠道13,微信公众号,2025-06-14 19:53:30,2025-06-14 19:53:46,否,70.60000000000002,16.0,2025-06-14,19,Saturday
38874,sys-2025-360220221,user-257460,PR000335,1152.71,1075.29,渠道13,微信公众号,2025-06-14 19:53:42,2025-06-14 19:56:03,否,77.42000000000007,141.0,2025-06-14,19,Saturday
38882,sys-2025-370701427,user-181888,PR000262,136.88,57.51,渠道13,web网站,2025-06-14 20:07:51,2025-06-14 20:08:08,否,79.37,17.0,2025-06-14,20,Saturday
38886,sys-2025-343565171,user-143078,PR000181,1944.57,1672.23,渠道13,微信公众号,2025-06-14 20:12:11,2025-06-14 20:15:15,否,272.3399999999999,184.0,2025-06-14,20,Saturday
38888,sys-2025-293900082,user-127480,PR000308,1097.59,1060.65,渠道13,微信公众号,2025-06-14 20:16:45,2025-06-14 20:16:56,否,36.93999999999983,11.0,2025-06-14,20,Saturday
38891,sys-2025-300006511,user-205355,PR000675,2189.72,2062.24,渠道13,APP,2025-06-14 20:18:20,2025-06-14 20:18:47,是,127.48000000000002,27.0,2025-06-14,20,Saturday
38904,sys-2025-364692320,user-196266,PR000680,2434.79,2392.81,渠道13,APP,2025-06-14 20:48:20,2025-06-14 20:48:32,否,41.98000000000002,12.0,2025-06-14,20,Saturday
