用户名,付款金额
user-119246,177.77
user-187947,177.76
user-189346,177.76
user-244941,177.75
user-299409,177.73
user-177085,177.72
user-234465,177.72
user-263357,177.7
user-110812,177.69
user-188927,177.66
user-125554,177.66
user-226664,177.66
user-104866,177.61
user-128008,177.6
user-233626,177.6
user-155904,177.58
user-205697,177.56
user-251517,177.51
user-121860,177.51
user-186344,177.46
user-184667,177.45
user-199945,177.42
user-284521,177.42
user-267063,177.37
user-168937,177.36
user-148721,177.36
user-187393,177.34
user-274039,177.34
user-273344,177.32
user-237049,177.29
user-179867,177.29
user-281089,177.28
user-102690,177.26
user-207973,177.22
user-243552,177.15
user-124107,177.12
user-127179,177.09
user-251641,177.09
user-173848,177.09
user-105811,177.08
user-127529,177.08
user-170534,177.08
user-174760,177.08
user-137636,177.05
user-116741,177.05
user-192384,177.05
user-188476,177.01
user-269856,176.98
user-247253,176.98
user-135667,176.98
user-125258,176.98
user-217791,176.98
user-201890,176.97
user-262981,176.95
user-278167,176.95
user-187000,176.92
user-150284,176.91
user-175549,176.87
user-125282,176.72
user-153570,176.69
user-175678,176.61
user-143680,176.6
user-161820,176.59
user-110179,176.59
user-250000,176.59
user-214402,176.55
user-254758,176.54
user-216276,176.54
user-283167,176.54
user-109229,176.54
user-247701,176.52
user-182197,176.52
user-248192,176.47
user-213054,176.46
user-271326,176.43
user-194035,176.41
user-152138,176.41
user-260256,176.41
user-200249,176.38
user-246572,176.37
user-120524,176.37
user-189048,176.35
user-165762,176.33
user-239475,176.32
user-238219,176.32
user-158002,176.3
user-203880,176.27
user-236837,176.26
user-184279,176.19
user-172317,176.17
user-187691,176.16
user-110962,176.11
user-184639,176.04
user-173825,176.01
user-241687,176.0
user-116747,176.0
user-206872,175.97
user-137877,175.94
user-269102,175.9
user-156732,175.89
user-204654,175.86
user-265554,175.83
user-218882,175.78
user-138745,175.77
user-136566,175.71
user-166080,175.68
user-139523,175.68
user-147406,175.65
user-266572,175.64
user-123848,175.64
user-288637,175.62
user-242309,175.52
user-228747,175.47
user-230609,175.43
user-179646,175.41
user-231110,175.4
user-236646,175.33
user-193305,175.29
user-171068,175.28
user-280706,175.25
user-167515,175.24
user-262597,175.22
user-199443,175.19
user-206367,175.17
user-136837,175.14
user-268391,175.14
user-221106,175.12
user-159658,175.11
user-133213,175.1
user-141745,175.1
user-156724,175.09
user-213732,175.05
user-270167,175.04
user-118079,175.04
user-105112,174.99
user-107206,174.92
user-181807,174.91
user-224482,174.89
user-290762,174.89
user-128247,174.86
user-143689,174.83
user-191956,174.83
user-153179,174.79
user-166633,174.67
user-214266,174.55
user-217810,174.51
user-133755,174.49
user-102924,174.47
user-162715,174.4
user-201573,174.39
user-144122,174.36
user-186135,174.34
user-156464,174.34
user-144270,174.33
user-261956,174.32
user-166591,174.31
user-139751,174.29
user-267883,174.28
user-276434,174.28
user-107897,174.28
user-199501,174.27
user-286501,174.22
user-144931,174.21
user-189754,174.21
user-255495,174.18
user-146004,174.06
user-157204,174.06
user-114453,174.05
user-263935,174.04
user-198084,174.02
user-148942,174.0
user-224420,173.99
user-232564,173.98
user-181686,173.98
user-266252,173.97
user-277304,173.96
user-220687,173.94
user-161627,173.85
user-112881,173.83
user-231521,173.78
user-285421,173.77
user-245247,173.77
user-144898,173.75
user-192371,173.74
user-133639,173.7
user-138038,173.68
user-193350,173.65
user-262159,173.57
user-269108,173.52
user-104095,173.5
user-199153,173.49
user-189719,173.48
user-255271,173.47
user-161553,173.46
user-139399,173.45
user-130205,173.44
user-105448,173.44
user-298584,173.44
user-209306,173.32
user-155463,173.27
user-253965,173.24
user-114186,173.22
user-241224,173.21
user-201029,173.16
user-293845,173.11
user-165186,173.1
user-114530,173.08
user-236586,173.05
user-148609,173.02
user-238183,172.99
user-272276,172.97
user-157332,172.97
user-184114,172.92
user-235799,172.89
user-155756,172.88
user-185425,172.85
user-225315,172.85
user-115235,172.83
user-123731,172.82
user-192280,172.7
user-237245,172.66
user-163561,172.62
user-166087,172.61
user-113494,172.57
user-265781,172.57
user-172913,172.52
user-112060,172.5
user-256216,172.5
user-271244,172.43
user-187375,172.39
user-119864,172.38
user-171685,172.3
user-232813,172.27
user-232569,172.25
user-218926,172.22
user-166732,172.22
user-240691,172.21
user-175176,172.19
user-131501,172.16
user-122775,172.15
user-131707,172.15
user-261310,172.14
user-251764,172.13
user-211616,172.13
user-244134,172.12
user-274682,172.11
user-195319,172.11
user-280545,172.07
user-116148,172.03
user-122915,171.97
user-146174,171.95
user-252564,171.95
user-230903,171.9
user-142087,171.89
user-288628,171.88
user-258082,171.88
user-262476,171.88
user-171647,171.85
user-133923,171.85
user-214118,171.84
user-227100,171.82
user-185115,171.81
user-165478,171.81
user-225450,171.79
user-144795,171.77
user-122060,171.77
user-219761,171.75
user-215685,171.75
user-202961,171.74
user-101351,171.73
user-247636,171.69
user-172239,171.67
user-278224,171.67
user-246015,171.66
user-144912,171.65
user-280054,171.63
user-184690,171.61
user-276936,171.6
user-220040,171.58
user-229911,171.55
user-179869,171.53
user-142205,171.52
user-254531,171.51
user-239790,171.5
user-260019,171.49
user-157929,171.48
user-245209,171.47
user-131000,171.42
user-251747,171.4
user-131864,171.36
user-108281,171.25
user-225321,171.24
user-248077,171.21
user-255804,171.17
user-140167,171.17
user-141681,171.16
user-274419,171.15
user-233418,171.13
user-149032,171.13
user-190769,171.12
user-297453,171.09
user-192036,171.01
user-187781,170.96
user-173580,170.96
user-276556,170.96
user-181279,170.92
user-176500,170.87
user-165620,170.83
user-142182,170.82
user-154186,170.8
user-115642,170.79
user-169936,170.76
user-239473,170.75
user-179628,170.74
user-158572,170.72
user-213278,170.67
user-242240,170.66
user-121515,170.66
user-259100,170.65
user-146319,170.64
user-190535,170.61
user-280630,170.61
user-254095,170.53
user-258003,170.53
user-114068,170.5
user-128548,170.47
user-140699,170.45
user-273217,170.43
user-216809,170.42
user-213487,170.41
user-196321,170.4
user-202658,170.38
user-229271,170.37
user-245832,170.33
user-147119,170.27
user-176569,170.18
user-221853,170.17
user-226270,170.15
user-198702,170.13
user-141610,170.1
user-142517,170.1
user-256323,170.06
user-193924,170.05
user-241751,170.04
user-208454,170.02
user-101102,169.97
user-130403,169.97
user-285053,169.89
user-179669,169.86
user-148131,169.85
user-213332,169.82
user-113682,169.82
user-294307,169.8
user-211413,169.78
user-249187,169.73
user-114003,169.71
user-148794,169.7
user-200967,169.67
user-100137,169.67
user-140274,169.62
user-253290,169.58
user-235123,169.57
user-212972,169.56
user-259011,169.55
user-216862,169.55
user-289464,169.53
user-114338,169.5
user-224476,169.5
user-102635,169.5
user-135614,169.49
user-263991,169.49
user-240266,169.48
user-179610,169.46
user-101444,169.44
user-232504,169.44
user-247312,169.42
user-186000,169.39
user-117548,169.38
user-210983,169.38
user-207375,169.33
user-155147,169.26
user-128518,169.26
user-278251,169.25
user-224310,169.22
user-275390,169.21
user-160207,169.19
user-110910,169.19
user-140230,169.19
user-237819,169.17
user-227757,169.15
user-177121,169.11
user-154814,169.11
user-156539,169.09
user-265780,169.04
user-100380,169.02
user-133426,169.01
user-185045,168.97
user-286392,168.85
user-280353,168.83
user-202807,168.8
user-180016,168.77
user-285172,168.76
user-240371,168.67
user-126547,168.66
user-167370,168.65
user-154674,168.64
user-238213,168.61
user-107379,168.59
user-188401,168.57
user-168060,168.56
user-145594,168.56
user-108423,168.55
user-252365,168.54
user-231761,168.52
user-296736,168.51
user-138839,168.51
user-126119,168.5
user-287735,168.49
user-290265,168.48
user-171239,168.45
user-189781,168.45
user-168476,168.42
user-221406,168.35
user-148526,168.31
user-265725,168.29
user-213335,168.23
user-137962,168.17
user-163530,168.16
user-128206,168.13
user-210506,168.11
user-113882,168.11
user-194836,167.99
user-181854,167.98
user-262087,167.96
user-173068,167.94
user-199709,167.94
user-286865,167.94
user-264779,167.91
user-222870,167.86
user-179795,167.86
user-238575,167.81
user-171387,167.8
user-265073,167.71
user-125942,167.7
user-169320,167.68
user-137970,167.67
user-268820,167.61
user-270493,167.59
user-104270,167.53
user-221710,167.5
user-121551,167.49
user-224662,167.48
user-232232,167.47
user-271288,167.43
user-210391,167.37
user-284194,167.32
user-146585,167.28
user-184229,167.21
user-124399,167.16
user-284215,167.13
user-184666,167.13
user-150317,167.1
user-152275,167.09
user-184574,167.08
user-297654,167.05
user-152249,167.03
user-119542,167.03
user-130601,167.02
user-112706,167.02
user-123871,167.01
user-266448,166.93
user-259852,166.91
user-149598,166.89
user-178927,166.87
user-201143,166.86
user-144536,166.85
user-288456,166.85
user-282863,166.75
user-190162,166.75
user-146031,166.71
user-172585,166.68
user-154194,166.67
user-127696,166.67
user-293037,166.66
user-253373,166.63
user-172097,166.62
user-284353,166.61
user-166791,166.59
user-151428,166.57
user-214007,166.56
user-267406,166.5
user-160992,166.45
user-255410,166.41
user-297361,166.37
user-237264,166.35
user-256479,166.34
user-132747,166.32
user-138526,166.24
user-211225,166.23
user-226990,166.23
user-114949,166.16
user-249234,166.15
user-260967,166.15
user-196754,166.14
user-169499,166.1
user-108805,166.08
user-230905,166.08
user-148439,166.08
user-232360,166.04
user-207477,166.02
user-141641,165.99
user-274318,165.97
user-225746,165.91
user-137559,165.91
user-177488,165.9
user-297909,165.86
user-285453,165.86
user-296017,165.84
user-118007,165.83
user-218595,165.83
user-175091,165.72
user-188207,165.71
user-199404,165.69
user-231879,165.65
user-152903,165.65
user-273473,165.64
user-121061,165.64
user-213229,165.62
user-284763,165.52
user-209582,165.51
user-226228,165.5
user-175173,165.47
user-151317,165.46
user-160520,165.43
user-269458,165.42
user-167164,165.42
user-252028,165.4
user-275503,165.39
user-121369,165.35
user-152401,165.27
user-268595,165.27
user-189233,165.24
user-299310,165.21
user-284071,165.2
user-169786,165.19
user-177079,165.19
user-118199,165.19
user-119786,165.18
user-180443,165.16
user-162820,165.14
user-209874,165.1
user-299815,165.09
user-280386,165.08
user-127664,165.0
user-183839,164.99
user-263820,164.97
user-134613,164.96
user-137670,164.96
user-190371,164.93
user-236887,164.92
user-180240,164.82
user-111800,164.8
user-174686,164.74
user-188105,164.74
user-255944,164.68
user-293376,164.67
user-288349,164.66
user-297521,164.66
user-288855,164.64
user-123357,164.62
user-184827,164.62
user-155029,164.61
user-222215,164.57
user-224157,164.56
user-283265,164.53
user-277757,164.52
user-188267,164.49
user-141294,164.47
user-129526,164.43
user-240875,164.37
user-134363,164.36
user-177533,164.28
user-175674,164.26
user-171013,164.26
user-148640,164.23
user-205142,164.23
user-250623,164.2
user-138642,164.18
user-267476,164.18
user-259594,164.17
user-117321,164.15
user-183228,164.15
user-202393,164.12
user-243019,164.12
user-152612,164.08
user-165000,164.08
user-106432,164.04
user-155762,164.04
user-159327,164.03
user-288750,164.01
user-169430,164.01
user-269288,164.0
user-281641,163.98
user-179743,163.97
user-268340,163.93
user-277218,163.92
user-267678,163.88
user-188555,163.88
user-233748,163.86
user-108436,163.85
user-262493,163.84
user-277709,163.78
user-107226,163.71
user-208599,163.7
user-214806,163.68
user-235996,163.63
user-260842,163.62
user-132163,163.59
user-250567,163.58
user-263723,163.51
user-124564,163.5
user-147085,163.45
user-256151,163.45
user-111860,163.41
user-123115,163.4
user-285674,163.39
user-261656,163.38
user-295042,163.37
user-166066,163.36
user-142336,163.36
user-119790,163.36
user-105537,163.35
user-299130,163.33
user-249042,163.27
user-224218,163.21
user-234388,163.19
user-189616,163.17
user-169484,163.17
user-224631,163.16
user-161707,163.14
user-271941,163.11
user-172823,163.08
user-156598,163.07
user-160160,163.06
user-145367,163.05
user-132855,163.0
user-195271,162.99
user-174116,162.98
user-118553,162.97
user-148581,162.96
user-113128,162.91
user-173931,162.9
user-136984,162.86
user-121236,162.83
user-288303,162.82
user-254625,162.79
user-114702,162.79
user-124158,162.74
user-291654,162.73
user-240651,162.73
user-160117,162.67
user-113297,162.62
user-140149,162.57
user-222447,162.56
user-153172,162.54
user-203944,162.52
user-289523,162.51
user-149864,162.5
user-137719,162.5
user-161487,162.48
user-226780,162.46
user-114622,162.44
user-123757,162.41
user-292921,162.41
user-124347,162.36
user-238006,162.36
user-134068,162.34
user-240066,162.32
user-116864,162.31
user-115189,162.27
user-147749,162.26
user-248396,162.25
user-296544,162.22
user-194635,162.22
user-269274,162.18
user-134819,162.16
user-111816,162.16
user-159592,162.16
user-214001,162.15
user-196732,162.09
user-197455,162.08
user-195441,162.06
user-282358,162.06
user-260519,162.06
user-155398,162.02
user-164682,161.99
user-110236,161.89
user-253300,161.88
user-183447,161.81
user-118277,161.76
user-198848,161.73
user-281384,161.7
user-257086,161.7
user-124412,161.66
user-274850,161.41
user-131816,161.4
user-286745,161.39
user-135426,161.39
user-156281,161.38
user-170865,161.34
user-211339,161.33
user-244027,161.33
user-286917,161.31
user-208375,161.31
user-102402,161.29
user-140063,161.22
user-198495,161.18
user-141997,161.17
user-247329,161.17
user-263528,161.09
user-114998,161.07
user-196717,161.07
user-133765,161.06
user-189774,161.0
user-115849,160.98
user-162484,160.94
user-243011,160.87
user-207837,160.83
user-180171,160.83
user-210417,160.82
user-203953,160.81
user-107296,160.81
user-278938,160.79
user-255396,160.79
user-274000,160.77
user-172501,160.77
user-122628,160.77
user-145308,160.71
user-171488,160.69
user-169159,160.65
user-146714,160.65
user-235656,160.63
user-238343,160.63
user-205353,160.59
user-185589,160.55
user-109655,160.55
user-169446,160.55
user-145193,160.53
user-178179,160.52
user-229095,160.51
user-151171,160.45
user-113314,160.44
user-198205,160.44
user-187345,160.42
user-168013,160.41
user-130269,160.38
user-172639,160.35
user-186506,160.32
user-233116,160.29
user-128165,160.26
user-211390,160.24
user-138879,160.2
user-158170,160.14
user-121006,160.13
user-121472,160.08
user-296695,160.07
user-290830,160.07
user-129782,159.93
user-208431,159.91
user-294353,159.89
user-105350,159.86
user-239010,159.8
user-157987,159.74
user-166378,159.74
user-147289,159.7
user-107571,159.68
user-227797,159.67
user-139805,159.66
user-136321,159.61
user-151635,159.59
user-105203,159.58
user-193419,159.57
user-101699,159.56
user-148371,159.56
user-106068,159.54
user-145571,159.48
user-154627,159.48
user-224809,159.45
user-141032,159.37
user-288144,159.36
user-117517,159.32
user-138066,159.23
user-172007,159.19
user-284610,159.19
user-260544,159.19
user-271758,159.18
user-191030,159.17
user-156036,159.13
user-121712,159.08
user-108647,159.06
user-262731,159.05
user-188574,158.97
user-246282,158.9
user-264227,158.9
user-116899,158.9
user-224019,158.87
user-176341,158.86
user-250063,158.84
user-228263,158.84
user-153306,158.81
user-231480,158.78
user-169579,158.72
user-286212,158.71
user-144226,158.69
user-224411,158.6
user-254116,158.58
user-205618,158.53
user-235842,158.46
user-281647,158.42
user-276529,158.37
user-194211,158.35
user-186478,158.3
user-147818,158.27
user-291457,158.26
user-112695,158.24
user-132834,158.23
